,Data,Localauthority_Code,Localauthority_ItemName_ENG,Localauthority_SortOrder,Localauthority_Hierarchy,Localauthority_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Measure_Hierarchy,Measure_ItemNotes_ENG,Year_Code,Year_ItemName_ENG,Year_SortOrder,RowKey,PartitionKey
408,327.719131,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,1996,Mid-year 1996,996,0000000000000408,
409,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000409,
410,326.325075,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000410,
411,155593.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2018,Mid-year 2018,1018,0000000000000411,
412,353.84233,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,2018,Mid-year 2018,1018,0000000000000412,
413,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2018,Mid-year 2018,1018,0000000000000413,
414,148629.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2001,Mid-year 2001,1001,0000000000000414,
415,155155.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2017,Mid-year 2017,1017,0000000000000415,
416,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2004,Mid-year 2004,1004,0000000000000416,
417,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2002,Mid-year 2002,1002,0000000000000417,
418,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000418,
419,348.452587,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,2013,Mid-year 2013,1013,0000000000000419,
420,148947.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2002,Mid-year 2002,1002,0000000000000420,
421,144106.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,1996,Mid-year 1996,996,0000000000000421,
422,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2003,Mid-year 2003,1003,0000000000000422,
423,156100.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000423,
424,323.011634,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,1991,Mid-year 1991,991,0000000000000424,
425,154085.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000425,
426,340.397536,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,2004,Mid-year 2004,1004,0000000000000426,
427,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2014,Mid-year 2014,1014,0000000000000427,
428,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2019,Mid-year 2019,1019,0000000000000428,
429,146261.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,1998,Mid-year 1998,998,0000000000000429,
430,149681.0,W06000005,Flintshire,405,W92000004,W06000005,Pop,Population,2,Dens,Mid-year estimates of the population,2004,Mid-year 2004,1004,0000000000000430,
431,439.7241,W06000005,Flintshire,405,W92000004,W06000005,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2017,Mid-year 2017,1017,0000000000000431,
432,339.249088,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,2003,Mid-year 2003,1003,0000000000000432,
433,349.807982,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,2014,Mid-year 2014,1014,0000000000000433,
434,350.412907,W06000005,Flintshire,405,W92000004,W06000005,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000434,
435,132371.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2008,Mid-year 2008,1008,0000000000000435,
436,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2012,Mid-year 2012,1012,0000000000000436,
437,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000437,
438,247.386774,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000438,
439,268.965899,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2012,Mid-year 2012,1012,0000000000000439,
440,258.669613,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2006,Mid-year 2006,1006,0000000000000440,
441,134009.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2010,Mid-year 2010,1010,0000000000000441,
442,131263.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2007,Mid-year 2007,1007,0000000000000442,
443,266.010208,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2010,Mid-year 2010,1010,0000000000000443,
444,135498.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2012,Mid-year 2012,1012,0000000000000444,
445,135957.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000445,
446,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2016,Mid-year 2016,1016,0000000000000446,
447,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000447,
448,269.877022,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2019,Mid-year 2019,1019,0000000000000448,
449,135408.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2016,Mid-year 2016,1016,0000000000000449,
450,268.116312,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2011,Mid-year 2011,1011,0000000000000450,
451,125431.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,1995,Mid-year 1995,995,0000000000000451,
452,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2008,Mid-year 2008,1008,0000000000000452,
453,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2002,Mid-year 2002,1002,0000000000000453,
454,268.787248,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2016,Mid-year 2016,1016,0000000000000454,
455,256.077181,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2004,Mid-year 2004,1004,0000000000000455,
456,249.17329,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,1996,Mid-year 1996,996,0000000000000456,
457,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2011,Mid-year 2011,1011,0000000000000457,
458,125637.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,1997,Mid-year 1997,997,0000000000000458,
459,125298.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,1994,Mid-year 1994,994,0000000000000459,
460,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2004,Mid-year 2004,1004,0000000000000460,
461,130311.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2006,Mid-year 2006,1006,0000000000000461,
462,248.982728,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,1995,Mid-year 1995,995,0000000000000462,
463,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000463,
464,135418.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000464,
465,128914.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,2003,Mid-year 2003,1003,0000000000000465,
466,262.75875,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,2008,Mid-year 2008,1008,0000000000000466,
467,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2005,Mid-year 2005,1005,0000000000000467,
468,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1998,Mid-year 1998,998,0000000000000468,
469,124949.0,W06000006,Wrexham,406,W92000004,W06000006,Pop,Population,2,Dens,Mid-year estimates of the population,1993,Mid-year 1993,993,0000000000000469,
470,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1993,Mid-year 1993,993,0000000000000470,
471,250.465536,W06000006,Wrexham,406,W92000004,W06000006,Dens,Population density,1,,Persons per square kilometre,1998,Mid-year 1998,998,0000000000000471,
472,503.7739,W06000006,Wrexham,406,W92000004,W06000006,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2001,Mid-year 2001,1001,0000000000000472,
